,MANDT,KNUMV,KPOSN,STUNR,ZAEHK,KAPPL,KSCHL,KDATU,KRECH,KAWRT,KBETR,WAERS,KKURS,KPEIN,KMEIN,KUMZA,KUMNE,KNTYP,KSTAT,KNPRS,KRUEK,KRELI,KHERK,KGRPE,KOUPD,KOLNR,KNUMH,KOPOS,KVSL1,SAKN1,MWSK1,KVSL2,SAKN2,MWSK2,LIFNR,KUNNR,KDIFF,KWERT,KSTEU,KINAK,KOAID,ZAEKO,KMXAW,KMXWR,KDUPL,KZBZG,KSTBS,KONMS,KONWS,KWAEH,KFKIV,KVARC,KMPRS,PRSQU,STUFE,WEGXX,KTREL,MDFLG,TXJLV
109,670,64,10,930,1,V,SKTO,05/15/2018,A,"           60,000.00",           0.00,,0.0,0,,0,0,E,X,,,,A,,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
110,670,64,10,940,1,V,VPRS,05/15/2018,C,              200.00,         730.52,USD,1.0,1,EA,1,1,G,X,,,,A,,,0,,0,,,,,,,,,0.0,"        14,610.40",H,,B,0,,,,,0.0,,,USD,,,,,0,0,,,
111,670,66,10,11,1,V,PR00,05/11/2018,C,              200.00,"       3,000.00",USD,1.0,1,EA,1,1,,,,,,A,,,40,57105.0,1,ERL,600000.0,,,,,,,0.0,"        60,000.00",D,,B,0,,,,,0.0,,,,,,,,0,0,,,
112,670,66,10,930,1,V,SKTO,05/14/2018,A,"           60,000.00",           0.00,,0.0,0,,0,0,E,X,,,,A,,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
113,670,66,10,940,1,V,VPRS,05/14/2018,C,              200.00,         730.52,USD,1.0,1,EA,1,1,G,X,,,,A,,,0,,0,,,,,,,,,0.0,"        14,610.40",H,,B,0,,,,,0.0,,,USD,,,,,0,0,,,
114,670,67,10,11,1,V,PR00,05/12/2018,C,              200.00,"       3,000.00",USD,1.0,1,EA,1,1,,,,,,A,,,40,57118.0,1,ERL,600000.0,,,,,,,0.0,"        60,000.00",D,,B,0,,,,,0.0,,,,,,,,0,0,,,
115,670,67,10,930,1,V,SKTO,05/15/2018,A,"           60,000.00",           0.00,,0.0,0,,0,0,E,X,,,,A,,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
116,670,67,10,940,1,V,VPRS,05/15/2018,C,              200.00,         730.52,USD,1.0,1,EA,1,1,G,X,,,,A,,,0,,0,,,,,,,,,0.0,"        14,610.40",H,,B,0,,,,,0.0,,,USD,,,,,0,0,,,
117,670,68,10,11,1,V,PR00,05/14/2018,C,              200.00,"       3,000.00",USD,1.0,1,EA,1,1,,,,,,A,,,40,57112.0,1,ERL,600000.0,,,,,,,0.0,"        60,000.00",D,,B,0,,,,,0.0,,,,,,,,0,0,,,
118,670,68,10,930,1,V,SKTO,05/15/2018,A,"           60,000.00",           0.00,,0.0,0,,0,0,E,X,,,,A,,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
119,670,68,10,940,1,V,VPRS,05/15/2018,C,              200.00,         730.52,USD,1.0,1,EA,1,1,G,X,,,,A,,,0,,0,,,,,,,,,0.0,"        14,610.40",H,,B,0,,,,,0.0,,,USD,,,,,0,0,,,
120,670,69,10,11,1,V,PR00,05/15/2018,C,              200.00,"       3,000.00",USD,1.0,1,EA,1,1,,,,,,A,,,40,57114.0,1,ERL,,,,,,,,0.0,"        60,000.00",A,,B,0,,,,,0.0,,,,,,,,0,0,,,
121,670,69,10,930,1,V,SKTO,05/15/2018,A,"           60,000.00",           0.00,,0.0,0,,0,0,E,X,,,,A,,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
122,670,69,10,940,1,V,VPRS,05/15/2018,C,              200.00,"       1,400.00",USD,1.0,1,EA,1,1,G,X,,,,A,,,0,,0,,,,,,,,,0.0,"        28,000.00",A,,B,0,,,,,0.0,,,USD,,,,,0,0,,,
123,670,71,10,11,1,V,PR00,05/15/2018,C,              200.00,"       3,000.00",USD,1.0,1,EA,1,1,,,,,,A,,,40,57114.0,1,ERL,600000.0,,,,,,,0.0,"        60,000.00",D,,B,0,,,,,0.0,,,,,,,,0,0,,,
124,670,71,10,930,1,V,SKTO,05/15/2018,A,"           60,000.00",           0.00,,0.0,0,,0,0,E,X,,,,A,,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
125,670,71,10,940,1,V,VPRS,05/15/2018,C,              200.00,         726.36,USD,1.0,1,EA,1,1,G,X,,,,A,,,0,,0,,,,,,,,,0.0,"        14,527.20",H,,B,0,,,,,0.0,,,USD,,,,,0,0,,,
126,670,72,10,11,1,V,PR00,05/15/2018,C,              200.00,"       3,000.00",USD,1.0,1,EA,1,1,,,,,,A,,,40,57095.0,1,ERL,,,,,,,,0.0,"        60,000.00",A,,B,0,,,,,0.0,,,,,,,,0,0,,,
127,670,72,10,930,1,V,SKTO,05/15/2018,A,"           60,000.00",           0.00,,0.0,0,,0,0,E,X,,,,A,,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
128,670,72,10,940,1,V,VPRS,05/15/2018,C,              200.00,"       1,400.00",USD,1.0,1,EA,1,1,G,X,,,,A,,,0,,0,,,,,,,,,0.0,"        28,000.00",A,,B,0,,,,,0.0,,,USD,,,,,0,0,,,
129,670,73,10,11,1,V,PR00,05/16/2018,C,              200.00,"       3,000.00",USD,1.0,1,EA,1,1,,,,,,A,,,40,57095.0,1,ERL,,,,,,,,0.0,"        60,000.00",A,,B,0,,,,,0.0,,,,,,,,0,0,,,
130,670,73,10,930,1,V,SKTO,05/16/2018,A,"           60,000.00",           0.00,,0.0,0,,0,0,E,X,,,,A,,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
131,670,73,10,940,1,V,VPRS,05/16/2018,C,              200.00,"       1,400.00",USD,1.0,1,EA,1,1,G,X,,,,A,,,0,,0,,,,,,,,,0.0,"        28,000.00",A,,B,0,,,,,0.0,,,USD,,,,,0,0,,,
132,670,75,10,11,1,V,PR00,05/13/2018,C,              200.00,"       3,000.00",USD,1.0,1,EA,1,1,,,,,,A,,,40,57109.0,1,ERL,600000.0,,,,,,,0.0,"        60,000.00",D,,B,0,,,,,0.0,,,,,,,,0,0,,,
133,670,75,10,930,1,V,SKTO,05/16/2018,A,"           60,000.00",           0.00,,0.0,0,,0,0,E,X,,,,A,,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
134,670,75,10,940,1,V,VPRS,05/16/2018,C,              200.00,         730.52,USD,1.0,1,EA,1,1,G,X,,,,A,,,0,,0,,,,,,,,,0.0,"        14,610.40",H,,B,0,,,,,0.0,,,USD,,,,,0,0,,,
135,670,77,10,11,1,V,PR00,05/16/2018,C,              200.00,"       3,000.00",USD,1.0,1,EA,1,1,,,,,,A,,,40,57095.0,1,ERL,600000.0,,,,,,,0.0,"        60,000.00",D,,B,0,,,,,0.0,,,,,,,,0,0,,,
136,670,77,10,930,1,V,SKTO,05/16/2018,A,"           60,000.00",           0.00,,0.0,0,,0,0,E,X,,,,A,,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
137,670,77,10,940,1,V,VPRS,05/16/2018,C,              200.00,         730.52,USD,1.0,1,EA,1,1,G,X,,,,A,,,0,,0,,,,,,,,,0.0,"        14,610.40",H,,B,0,,,,,0.0,,,USD,,,,,0,0,,,
138,670,78,10,11,1,V,PR00,05/14/2018,C,              200.00,"       3,000.00",USD,1.0,1,EA,1,1,,,,,,A,,,40,57146.0,1,ERL,600000.0,,,,,,,0.0,"        60,000.00",D,,B,0,,,,,0.0,,,,,,,,0,0,,,
139,670,78,10,930,1,V,SKTO,05/14/2018,A,"           60,000.00",           0.00,,0.0,0,,0,0,E,X,,,,A,,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
140,670,78,10,940,1,V,VPRS,05/14/2018,C,              200.00,         730.52,USD,1.0,1,EA,1,1,G,X,,,,A,,,0,,0,,,,,,,,,0.0,"        14,610.40",H,,B,0,,,,,0.0,,,USD,,,,,0,0,,,
141,670,79,10,11,1,V,PR00,05/16/2018,C,              200.00,"       3,000.00",USD,1.0,1,EA,1,1,,,,,,A,,,40,57115.0,1,ERL,,,,,,,,0.0,"        60,000.00",A,,B,0,,,,,0.0,,,,,,,,0,0,,,
142,670,79,10,930,1,V,SKTO,05/16/2018,A,"           60,000.00",           0.00,,0.0,0,,0,0,E,X,,,,A,,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
143,670,79,10,940,1,V,VPRS,05/16/2018,C,              200.00,"       1,400.00",USD,1.0,1,EA,1,1,G,X,,,,A,,,0,,0,,,,,,,,,0.0,"        28,000.00",A,,B,0,,,,,0.0,,,USD,,,,,0,0,,,
144,670,81,10,11,1,V,PR00,05/16/2018,C,              200.00,"       3,000.00",USD,1.0,1,EA,1,1,,,,,,A,,,40,57115.0,1,ERL,600000.0,,,,,,,0.0,"        60,000.00",D,,B,0,,,,,0.0,,,,,,,,0,0,,,
145,670,81,10,930,1,V,SKTO,05/16/2018,A,"           60,000.00",           0.00,,0.0,0,,0,0,E,X,,,,A,,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
146,670,81,10,940,1,V,VPRS,05/16/2018,C,              200.00,         730.52,USD,1.0,1,EA,1,1,G,X,,,,A,,,0,,0,,,,,,,,,0.0,"        14,610.40",H,,B,0,,,,,0.0,,,USD,,,,,0,0,,,
147,670,82,10,11,1,V,PR00,05/16/2018,C,              200.00,"       3,000.00",USD,1.0,1,EA,1,1,,,,,,A,,,40,57143.0,1,ERL,,,,,,,,0.0,"        60,000.00",A,,B,0,,,,,0.0,,,,,,,,0,0,,,
148,670,82,10,930,1,V,SKTO,05/16/2018,A,"           60,000.00",           0.00,,0.0,0,,0,0,E,X,,,,A,,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
149,670,82,10,940,1,V,VPRS,05/16/2018,C,              200.00,"       1,400.00",USD,1.0,1,EA,1,1,G,X,,,,A,,,0,,0,,,,,,,,,0.0,"        28,000.00",A,,B,0,,,,,0.0,,,USD,,,,,0,0,,,
150,670,84,10,11,1,V,PR00,05/16/2018,C,              200.00,"       3,000.00",USD,1.0,1,EA,1,1,,,,,,A,,,40,57143.0,1,ERL,600000.0,,,,,,,0.0,"        60,000.00",D,,B,0,,,,,0.0,,,,,,,,0,0,,,
151,670,84,10,930,1,V,SKTO,05/16/2018,A,"           60,000.00",           0.00,,0.0,0,,0,0,E,X,,,,A,,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
152,670,84,10,940,1,V,VPRS,05/16/2018,C,              200.00,         730.52,USD,1.0,1,EA,1,1,G,X,,,,A,,,0,,0,,,,,,,,,0.0,"        14,610.40",H,,B,0,,,,,0.0,,,USD,,,,,0,0,,,
153,670,86,1,11,1,V,PR00,05/10/2018,C,              200.00,"       3,000.00",USD,1.0,1,EA,1,1,,,,,,A,,,40,57093.0,1,ERL,600000.0,,,,,,,0.0,"        60,000.00",D,,B,0,,,,,0.0,,,,,,,,0,0,,,
154,670,86,1,930,1,V,SKTO,05/16/2018,A,"           60,000.00",           0.00,,0.0,0,,0,0,E,X,,,,A,,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
155,670,86,1,940,1,V,VPRS,05/16/2018,C,              200.00,         730.52,USD,1.0,1,EA,1,1,G,X,,,,A,,,0,,0,,,,,,,,,0.0,"        14,610.40",H,,B,0,,,,,0.0,,,USD,,,,,0,0,,,
156,670,87,10,11,1,V,PR00,05/21/2018,C,"            1,500.00","       3,000.00",USD,1.0,1,EA,1,1,,,,,,A,,,40,56089.0,1,ERL,,,,,,,,0.0,"       450,000.00",A,,B,0,,,,,0.0,,,,,,,,0,0,,,
157,670,87,10,930,1,V,SKTO,05/21/2018,A,"          450,000.00",           0.00,,0.0,0,,0,0,E,X,,,,A,,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
158,670,87,10,940,1,V,VPRS,05/21/2018,C,"            1,500.00","       1,400.00",USD,1.0,1,EA,1,1,G,X,,,,A,,,0,,0,,,,,,,,,0.0,"       210,000.00",A,,B,0,,,,,0.0,,,USD,,,,,0,0,,,
159,670,88,10,11,1,V,PR00,05/21/2018,C,"            1,500.00","       3,000.00",USD,1.0,1,EA,1,1,,,,,,A,,,40,56089.0,1,ERL,,,,,,,,0.0,"       450,000.00",A,,B,0,,,,,0.0,,,,,,,,0,0,,,
160,670,88,10,930,1,V,SKTO,05/21/2018,A,"          450,000.00",           0.00,,0.0,0,,0,0,E,X,,,,A,,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
161,670,88,10,940,1,V,VPRS,05/21/2018,C,"            1,500.00","       1,400.00",USD,1.0,1,EA,1,1,G,X,,,,A,,,0,,0,,,,,,,,,0.0,"       210,000.00",A,,B,0,,,,,0.0,,,USD,,,,,0,0,,,
162,670,90,10,11,1,V,PR00,05/21/2018,C,"            1,500.00","       3,000.00",USD,1.0,1,EA,1,1,,,,,,A,,,40,56089.0,1,ERL,600000.0,,,,,,,0.0,"       450,000.00",D,,B,0,,,,,0.0,,,,,,,,0,0,,,
163,670,90,10,930,1,V,SKTO,05/21/2018,A,"          450,000.00",           0.00,,0.0,0,,0,0,E,X,,,,A,,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
164,670,90,10,940,1,V,VPRS,05/21/2018,C,"            1,500.00","       1,400.00",USD,1.0,1,EA,1,1,G,X,,,,A,,,0,,0,,,,,,,,,0.0,"       210,000.00",H,,B,0,,,,,0.0,,,USD,,,,,0,0,,,
165,670,1000000001,2,12,1,MS,PRSX,05/02/2017,C,               10.00,"       2,000.00",EUR,0.0,1,EA,1,1,H,X,,,,C,,,0,,0,,,,,,,,,0.0,"         2,000.00",A,,B,0,,,,,0.0,,,,,,X,,0,0,,,
166,670,1000000001,2,13,1,MS,PRS4,05/02/2017,C,               10.00,           0.00,EUR,0.0,1,EA,1,1,,,,,,A,,,0,,0,,,,,,,,,0.0,"         2,000.00",A,,A,0,,,,,0.0,,,,,,,,0,0,,,
167,670,1000000001,2,15,1,MS,ZA00,05/02/2017,A,"            2,000.00",           0.00,,0.0,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
168,670,1000000001,2,15,2,MS,KZ01,05/02/2017,A,"            2,000.00",           0.00,,0.0,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
169,670,1000000001,2,15,3,MS,GPRO,05/02/2017,A,"            2,000.00",           0.00,,0.0,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
170,670,1000000001,3,12,1,MS,PRSX,05/02/2017,C,               10.00,"       3,000.00",EUR,0.0,1,EA,1,1,H,X,,,,C,,,0,,0,,,,,,,,,0.0,"         3,000.00",A,,B,0,,,,,0.0,,,,,,X,,0,0,,,
171,670,1000000001,3,13,1,MS,PRS4,05/02/2017,C,               10.00,           0.00,EUR,0.0,1,EA,1,1,,,,,,A,,,0,,0,,,,,,,,,0.0,"         3,000.00",A,,A,0,,,,,0.0,,,,,,,,0,0,,,
172,670,1000000001,3,15,1,MS,ZA00,05/02/2017,A,"            3,000.00",           0.00,,0.0,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
173,670,1000000001,3,15,2,MS,KZ01,05/02/2017,A,"            3,000.00",           0.00,,0.0,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
174,670,1000000001,3,15,3,MS,GPRO,05/02/2017,A,"            3,000.00",           0.00,,0.0,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
175,670,1000000002,10,1,1,M,PBXX,04/12/2017,C,              600.00,          25.00,USD,1.0,1,EA,1,1,H,,,,,A,,,0,,0,,,,,,,,,0.0,"         1,500.00",C,,B,0,,,,,0.0,,,,,,X,,0,0,,,
176,670,1000000002,10,21,1,M,NAVM,04/12/2017,B,"            1,500.00",           0.00,USD,1.0,0,,0,0,N,X,,,,A,,,0,,0,,,,,,,,,0.0,             0.00,A,,D,0,,,,,0.0,,,,,,,,0,0,,,
177,670,1000000002,10,35,1,M,SKTO,04/12/2017,A,"            1,500.00",           0.00,,0.0,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
178,670,1000000002,10,60,1,M,WOTB,04/12/2017,C,              600.00,          25.00,USD,1.0,1,EA,1,1,,X,,,,A,,,0,,0,,,,,,,,,0.0,"         1,500.00",A,,B,0,,,,,0.0,,,,,,,,0,0,,,
179,670,1000000002,20,1,1,M,PBXX,04/12/2017,C,"            1,500.00",          25.00,USD,1.0,1,EA,1,1,H,,,,,A,,,0,,0,,,,,,,,,0.0,"         3,750.00",C,,B,0,,,,,0.0,,,,,,X,,0,0,,,
180,670,1000000002,20,21,1,M,NAVM,04/12/2017,B,"            3,750.00",           0.00,USD,1.0,0,,0,0,N,X,,,,A,,,0,,0,,,,,,,,,0.0,             0.00,A,,D,0,,,,,0.0,,,,,,,,0,0,,,
181,670,1000000002,20,35,1,M,SKTO,04/12/2017,A,"            3,750.00",           0.00,,0.0,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
182,670,1000000002,20,60,1,M,WOTB,04/12/2017,C,"            1,500.00",          25.00,USD,1.0,1,EA,1,1,,X,,,,A,,,0,,0,,,,,,,,,0.0,"         3,750.00",A,,B,0,,,,,0.0,,,,,,,,0,0,,,
183,670,1000000004,2,12,1,MS,PRSX,05/03/2017,C,               10.00,"       2,000.00",EUR,0.0,1,LE,1,1,H,X,,,,C,,,0,,0,,,,,,,,,0.0,"         2,000.00",A,,B,0,,,,,0.0,,,,,,X,,0,0,,,
184,670,1000000004,2,13,1,MS,PRS4,05/03/2017,C,               10.00,           0.00,EUR,0.0,1,LE,1,1,,,,,,A,,,0,,0,,,,,,,,,0.0,"         2,000.00",A,,A,0,,,,,0.0,,,,,,,,0,0,,,
185,670,1000000004,2,15,1,MS,ZA00,05/03/2017,A,"            2,000.00",           0.00,,0.0,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
186,670,1000000004,2,15,2,MS,KZ01,05/03/2017,A,"            2,000.00",           0.00,,0.0,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
187,670,1000000004,2,15,3,MS,GPRO,05/03/2017,A,"            2,000.00",           0.00,,0.0,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
188,670,1000000004,3,12,1,MS,PRSX,05/03/2017,C,               10.00,"       3,000.00",EUR,0.0,1,LE,1,1,H,X,,,,C,,,0,,0,,,,,,,,,0.0,"         3,000.00",A,,B,0,,,,,0.0,,,,,,X,,0,0,,,
189,670,1000000004,3,13,1,MS,PRS4,05/03/2017,C,               10.00,           0.00,EUR,0.0,1,LE,1,1,,,,,,A,,,0,,0,,,,,,,,,0.0,"         3,000.00",A,,A,0,,,,,0.0,,,,,,,,0,0,,,
190,670,1000000004,3,15,1,MS,ZA00,05/03/2017,A,"            3,000.00",           0.00,,0.0,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
191,670,1000000004,3,15,2,MS,KZ01,05/03/2017,A,"            3,000.00",           0.00,,0.0,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
192,670,1000000004,3,15,3,MS,GPRO,05/03/2017,A,"            3,000.00",           0.00,,0.0,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
193,670,1000000020,10,1,1,M,PBXX,04/23/2018,C,               40.00,"       2,000.00",USD,1.0,1,KI,1,1,H,,,,,A,,,0,,0,,,,,,,,,0.0,"         8,000.00",C,,B,0,,,,,0.0,,,,,,X,,0,0,,,
194,670,1000000020,10,10,1,M,ZC00,04/23/2018,C,               40.00,"       5,000.00",USD,1.0,1,KI,1,1,,,,,,C,,,0,,0,,,,,,,,,0.0,"        20,000.00",C,,A,0,,,,,0.0,,,,,,X,,0,0,,,
195,670,1000000020,10,21,1,M,NAVM,04/23/2018,B,"           28,000.00",           0.00,USD,1.0,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0.0,             0.00,A,,D,0,,,,,0.0,,,,,,,,0,0,,,
196,670,1000000020,10,35,1,M,SKTO,04/23/2018,A,"           28,000.00",           0.00,,0.0,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
197,670,1000000020,10,60,1,M,WOTB,04/23/2018,C,               40.00,"       7,000.00",USD,1.0,1,KI,1,1,,X,,,,A,,,0,,0,,,,,,,,,0.0,"        28,000.00",A,,B,0,,,,,0.0,,,,,,,,0,0,,,
198,670,1000000021,10,1,1,M,PBXX,04/23/2018,C,               40.00,"       1,000.00",USD,1.0,1,EA,1,1,H,,,,,A,,,0,,0,,,,,,,,,0.0,"         4,000.00",C,,B,0,,,,,0.0,,,,,,X,,0,0,,,
199,670,1000000021,10,10,1,M,ZC00,04/23/2018,C,               40.00,         200.00,USD,1.0,1,EA,1,1,,,,,,C,,,0,,0,,,,,,,,,0.0,           800.00,C,,A,0,,,,,0.0,,,,,,X,,0,0,,,
200,670,1000000021,10,21,1,M,NAVM,04/23/2018,B,"            4,800.00",           0.00,USD,1.0,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0.0,             0.00,A,,D,0,,,,,0.0,,,,,,,,0,0,,,
201,670,1000000021,10,35,1,M,SKTO,04/23/2018,A,"            4,800.00",           0.00,,0.0,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
202,670,1000000021,10,60,1,M,WOTB,04/23/2018,C,               40.00,"       1,200.00",USD,1.0,1,EA,1,1,,X,,,,A,,,0,,0,,,,,,,,,0.0,"         4,800.00",A,,B,0,,,,,0.0,,,,,,,,0,0,,,
203,670,1000000022,10,1,1,M,PBXX,04/26/2018,C,              200.00,         990.00,USD,1.0,1,G,1,1,H,,,,,A,,,0,,0,,,,,,,,,0.0,"        19,800.00",C,,B,0,,,,,0.0,,,,,,X,,0,0,,,
204,670,1000000022,10,10,1,M,ZC00,04/26/2018,C,              200.00,          99.00,USD,1.0,1,G,1,1,,,,,,C,,,0,,0,,,,,,,,,0.0,"         1,980.00",C,,A,0,,,,,0.0,,,,,,X,,0,0,,,
205,670,1000000022,10,21,1,M,NAVM,04/26/2018,B,"           21,780.00",           0.00,USD,1.0,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0.0,             0.00,A,,D,0,,,,,0.0,,,,,,,,0,0,,,
206,670,1000000022,10,35,1,M,SKTO,04/26/2018,A,"           21,780.00",           0.00,,0.0,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
207,670,1000000022,10,60,1,M,WOTB,04/26/2018,C,              200.00,"       1,089.00",USD,1.0,1,G,1,1,,X,,,,A,,,0,,0,,,,,,,,,0.0,"        21,780.00",A,,B,0,,,,,0.0,,,,,,,,0,0,,,
208,670,1000000023,10,1,1,M,PBXX,04/27/2018,C,              300.00,"       1,000.00",USD,1.0,1,LB,1,1,H,,,,,A,,,0,,0,,,,,,,,,0.0,"        30,000.00",C,,B,0,,,,,0.0,,,,,,X,,0,0,,,
209,670,1000000023,10,10,1,M,ZC00,04/27/2018,C,              300.00,         100.00,USD,1.0,1,LB,1,1,,,,,,C,,,0,,0,,,,,,,,,0.0,"         3,000.00",C,,A,0,,,,,0.0,,,,,,X,,0,0,,,
210,670,1000000023,10,21,1,M,NAVM,04/27/2018,B,"           33,000.00",           0.00,USD,1.0,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0.0,             0.00,A,,D,0,,,,,0.0,,,,,,,,0,0,,,
211,670,1000000023,10,35,1,M,SKTO,04/27/2018,A,"           33,000.00",           0.00,,0.0,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
212,670,1000000023,10,60,1,M,WOTB,04/27/2018,C,              300.00,"       1,100.00",USD,1.0,1,LB,1,1,,X,,,,A,,,0,,0,,,,,,,,,0.0,"        33,000.00",A,,B,0,,,,,0.0,,,,,,,,0,0,,,
213,670,1000000024,10,1,1,M,PBXX,04/27/2018,C,              120.00,          15.00,USD,1.0,1,L,1,1,H,,,,,A,,,0,,0,,,,,,,,,0.0,           180.00,C,,B,0,,,,,0.0,,,,,,X,,0,0,,,
214,670,1000000024,10,10,1,M,ZC00,04/27/2018,C,              120.00,           1.00,USD,1.0,1,L,1,1,,,,,,C,,,0,,0,,,,,,,,,0.0,            12.00,C,,A,0,,,,,0.0,,,,,,X,,0,0,,,
215,670,1000000024,10,21,1,M,NAVM,04/27/2018,B,              192.00,           0.00,USD,1.0,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0.0,             0.00,A,,D,0,,,,,0.0,,,,,,,,0,0,,,
216,670,1000000024,10,35,1,M,SKTO,04/27/2018,A,              192.00,           0.00,,0.0,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
217,670,1000000024,10,60,1,M,WOTB,04/27/2018,C,              120.00,          16.00,USD,1.0,1,L,1,1,,X,,,,A,,,0,,0,,,,,,,,,0.0,           192.00,A,,B,0,,,,,0.0,,,,,,,,0,0,,,
218,670,1000000025,10,1,1,M,PBXX,04/27/2018,C,               50.00,           0.00,USD,1.0,1,LB,1,1,H,,,,,A,,,0,,0,,,,,,,,,0.0,             0.00,A,X,B,0,,,,,0.0,,,,,,,,0,0,,,
219,670,1000000025,10,10,1,M,ZC00,04/27/2018,C,               50.00,           5.00,USD,1.0,1,LB,1,1,,,,,,C,,,0,,0,,,,,,,,,0.0,            25.00,C,,A,0,,,,,0.0,,,,,,X,,0,0,,,
220,670,1000000025,10,21,1,M,NAVM,04/27/2018,B,               25.00,           0.00,USD,1.0,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0.0,             0.00,A,,D,0,,,,,0.0,,,,,,,,0,0,,,
